"Start.Date","Month","Year","Report.Type","Security.Type","Avg.Trade.Size","PCT.of.CUSIPs","PCT.of.Par.Traded","PCT.of.Trade.Count","period"
"2013-07-01","July",2013,"Customer Sold Only","CP",13138798.3870968,0.000863243108442518,0.0204592229087205,0.00056244245170479,"Post-Crisis"
"2013-07-01","July",2013,"Customer Sold Only","Long Note",665246.006389776,0.00465192119549579,0.00522959925080251,0.00283942721586451,"Post-Crisis"
"2013-07-01","July",2013,"Customer Sold Only","Long Variable",680151.924418605,0.00147710487444609,0.00293816495390441,0.00156032422085845,"Post-Crisis"
"2013-07-01","July",2013,"Customer Sold Only","Other",1913649.21126761,0.000393255193846036,0.0017062099878726,0.000322043661863227,"Post-Crisis"
"2013-07-01","July",2013,"Customer Sold Only","Short Note",2021190.47619048,0.000182240211782309,0.000533013658980109,9.52523506919403e-05,"Post-Crisis"
"2013-07-01","July",2013,"Customer Sold Only","Short Variable",4876217.73022282,0.0176868921329778,0.409473888697621,0.0303310699560478,"Post-Crisis"
"2013-07-01","July",2013,"Interdealer Only","Bond",154707.436302074,0.986207827260459,0.914979105702127,0.991260127782959,"Post-Crisis"
"2013-07-01","July",2013,"Interdealer Only","CP",4203512.82051282,0.000256410256410256,0.0031029359632005,0.000123722329025258,"Post-Crisis"
"2013-07-01","July",2013,"Interdealer Only","Long Note",570467.320054945,0.00564102564102564,0.00786064130751926,0.00230948347513816,"Post-Crisis"
"2013-07-01","July",2013,"Interdealer Only","Long Variable",429339.56561086,0.00114709851551957,0.00179592838993942,0.000701093197809798,"Post-Crisis"
"2013-07-01","July",2013,"Interdealer Only","Other",285195.082568807,0.000296896086369771,0.000588388750112208,0.000345788047788543,"Post-Crisis"
"2013-07-01","July",2013,"Interdealer Only","Short Note",1265808.82352941,0.000661268556005398,0.00162919422114888,0.000215720983941476,"Post-Crisis"
"2013-07-01","July",2013,"Interdealer Only","Short Variable",2327430.81761006,0.00578947368421053,0.0700438056659523,0.00504406418333746,"Post-Crisis"
"2013-07-01","July",2013,"Total Customer and Interdealer","Bond",169850.181968352,0.962948361101693,0.641823832266754,0.978445815006312,"Post-Crisis"
"2013-07-01","July",2013,"Total Customer and Interdealer","CP",13401452.9816514,0.00410020264463071,0.0453635696905544,0.000876480568667026,"Post-Crisis"
"2013-07-01","July",2013,"Total Customer and Interdealer","Long Note",1233673.92110503,0.0112440172523911,0.0192419537671646,0.0040386455560827,"Post-Crisis"
"2013-07-01","July",2013,"Total Customer and Interdealer","Long Variable",2094788.24630113,0.00139564590019161,0.00934327232722035,0.00115490386857616,"Post-Crisis"
"2013-07-01","July",2013,"Total Customer and Interdealer","Other",2632735.27509294,0.000630800406866262,0.00274914927875697,0.000270382193774576,"Post-Crisis"
"2013-07-01","July",2013,"Total Customer and Interdealer","Short Note",2613509.09302326,0.00178201114939719,0.0047987044904343,0.000475430400205852,"Post-Crisis"
"2013-07-01","July",2013,"Total Customer and Interdealer","Short Variable",4860884.76894224,0.0178989615448302,0.276679518179115,0.0147383424063814,"Post-Crisis"
"2013-08-01","August",2013,"Customer Bought Only","Bond",144182.785333342,0.961344709723063,0.461217325271301,0.972311454385755,"Post-Crisis"
"2013-08-01","August",2013,"Customer Bought Only","CP",15385793.2242991,0.00546373562679532,0.089338144153038,0.00176494117550031,"Post-Crisis"
"2013-08-01","August",2013,"Customer Bought Only","Long Note",4175066.96011851,0.0116008489673454,0.124272013324291,0.00904738537160672,"Post-Crisis"
"2013-08-01","August",2013,"Customer Bought Only","Long Variable",858500,0.00150018326102336,0.00398326932265102,0.00141030346266613,"Post-Crisis"
"2013-08-01","August",2013,"Customer Bought Only","Other",9415697.50442478,0.000605187565526471,0.00721729091837606,0.000232988729943382,"Post-Crisis"
"2013-08-01","August",2013,"Customer Bought Only","Short Note",1829607.39071038,0.00189227661333629,0.00454236743510864,0.00075463606335644,"Post-Crisis"
"2013-08-01","August",2013,"Customer Bought Only","Short Variable",6496175.44859015,0.0175930582429104,0.309429589575234,0.0144782908111719,"Post-Crisis"
"2013-08-01","August",2013,"Customer Only Buy and Sell","Bond",168548.861489987,0.960243639465088,0.476103631898036,0.968644392472596,"Post-Crisis"
"2013-08-01","August",2013,"Customer Only Buy and Sell","CP",15282126.7326733,0.00515762540029932,0.0643448590485513,0.00144383895334542,"Post-Crisis"
"2013-08-01","August",2013,"Customer Only Buy and Sell","Long Note",4287603.24355129,0.0111520574178079,0.0893881869273845,0.00714914713433706,"Post-Crisis"
"2013-08-01","August",2013,"Customer Only Buy and Sell","Long Variable",794051.737430168,0.00146441158011619,0.00355518139803544,0.0015353297385079,"Post-Crisis"
"2013-08-01","August",2013,"Customer Only Buy and Sell","Other",8628002.9076087,0.000708067137638596,0.0066181527852731,0.000263036007342135,"Post-Crisis"
"2013-08-01","August",2013,"Customer Only Buy and Sell","Short Note",1922196.25313283,0.00179430649651599,0.00319726994490832,0.000570387863747348,"Post-Crisis"
"2013-08-01","August",2013,"Customer Only Buy and Sell","Short Variable",5999362.15477359,0.0194798925025346,0.356792717997812,0.0203938678301245,"Post-Crisis"
"2013-08-01","August",2013,"Customer Sold Only","Bond",224322.820102225,0.972748101978602,0.499839077042012,0.960353716635124,"Post-Crisis"
"2013-08-01","August",2013,"Customer Sold Only","CP",14705902.5974026,0.00113590027378109,0.0244943600335744,0.000717875089734386,"Post-Crisis"
"2013-08-01","August",2013,"Customer Sold Only","Long Note",5093164.7634584,0.00427176171336479,0.0337677319268935,0.00285751577926739,"Post-Crisis"
"2013-08-01","August",2013,"Customer Sold Only","Long Variable",681019.4,0.00151453369837479,0.00287261736746092,0.00181799535711955,"Post-Crisis"
"2013-08-01","August",2013,"Customer Sold Only","Other",7374348.12676056,0.00050484456612493,0.00566285805377864,0.000330968385526892,"Post-Crisis"
"2013-08-01","August",2013,"Customer Sold Only","Short Note",2949090.90909091,0.000271839381759577,0.00105258164226285,0.000153830376371654,"Post-Crisis"
"2013-08-01","August",2013,"Customer Sold Only","Short Variable",5517774.22694644,0.0195530183879925,0.432310773934017,0.0337680983768565,"Post-Crisis"
"2013-08-01","August",2013,"Interdealer Only","Bond",143106.631210157,0.985687752649405,0.8193992506806,0.98912081831454,"Post-Crisis"
"2013-08-01","August",2013,"Interdealer Only","CP",6494333.33333333,0.000191194143996504,0.00282065041908324,7.50288392100714e-05,"Post-Crisis"
"2013-08-01","August",2013,"Interdealer Only","Long Note",2719415.19059829,0.00585873484103573,0.057579094136659,0.00365765591149098,"Post-Crisis"
"2013-08-01","August",2013,"Interdealer Only","Long Variable",336692.422857143,0.00148858297825849,0.00213257755653617,0.00109417057181354,"Post-Crisis"
"2013-08-01","August",2013,"Interdealer Only","Other",257535.906976744,0.00023216431771004,0.000200405525647656,0.000134426670251378,"Post-Crisis"
"2013-08-01","August",2013,"Interdealer Only","Short Note",1110000,0.000682836228558942,0.00164717703347121,0.000256348533967744,"Post-Crisis"
"2013-08-01","August",2013,"Interdealer Only","Short Variable",3546191.05466593,0.00585873484103573,0.116220844648003,0.00566155115872664,"Post-Crisis"
"2013-08-01","August",2013,"Total Customer and Interdealer","Bond",160450.319623899,0.960217782346139,0.540378565527629,0.97506967326891,"Post-Crisis"
"2013-08-01","August",2013,"Total Customer and Interdealer","CP",15078154.7388781,0.00514743672105872,0.0528257361413144,0.00101432115526667,"Post-Crisis"
"2013-08-01","August",2013,"Total Customer and Interdealer","Long Note",3990280.27775077,0.0111782089168701,0.0834325987518289,0.0060535549798362,"Post-Crisis"
"2013-08-01","August",2013,"Total Customer and Interdealer","Long Variable",681638.984550562,0.00146151869459077,0.00328882854501087,0.00139689876702103,"Post-Crisis"
"2013-08-01","August",2013,"Total Customer and Interdealer","Other",7042407.83700441,0.000706668379802133,0.00541656366908575,0.000222679789405739,"Post-Crisis"
"2013-08-01","August",2013,"Total Customer and Interdealer","Short Note",1783734.52182952,0.00180682256199409,0.00290704742661446,0.000471845721163703,"Post-Crisis"
"2013-08-01","August",2013,"Total Customer and Interdealer","Short Variable",5723023.72955153,0.0194815623795452,0.311750659938517,0.0157710263183968,"Post-Crisis"
"2013-09-01","September",2013,"Customer Bought Only","Bond",164107.008382773,0.961426763653578,0.526783023304322,0.975168721012423,"Post-Crisis"
"2013-09-01","September",2013,"Customer Bought Only","CP",17085877.1466314,0.00549875731726191,0.103061019146372,0.00183245059403352,"Post-Crisis"
"2013-09-01","September",2013,"Customer Bought Only","Long Note",1292024.23987941,0.0111158653714848,0.0239052973979713,0.0056208061814344,"Post-Crisis"
"2013-09-01","September",2013,"Customer Bought Only","Long Variable",1707572.67687596,0.00133827371794288,0.00888492266902731,0.00158070044637238,"Post-Crisis"
"2013-09-01","September",2013,"Customer Bought Only","Other",6737991.26797386,0.000910390284314886,0.00821453810668765,0.000370363198001491,"Post-Crisis"
"2013-09-01","September",2013,"Customer Bought Only","Short Note",3585362.23163842,0.00182078056862977,0.0101134090986757,0.000856918771846587,"Post-Crisis"
"2013-09-01","September",2013,"Customer Bought Only","Short Variable",6652065.41501911,0.0178891690867875,0.319037790276944,0.0145700397958887,"Post-Crisis"
"2013-09-01","September",2013,"Customer Only Buy and Sell","Bond",193486.825277388,0.960104399701715,0.542508344073497,0.97042711325634,"Post-Crisis"
"2013-09-01","September",2013,"Customer Only Buy and Sell","CP",16424879.7399783,0.00513524506813097,0.0713302714540805,0.00150307128107921,"Post-Crisis"
"2013-09-01","September",2013,"Customer Only Buy and Sell","Long Note",1203976.11888112,0.0105586061961901,0.0170115224335445,0.00489027416801829,"Post-Crisis"
"2013-09-01","September",2013,"Customer Only Buy and Sell","Long Variable",1323458.46968239,0.00134736628025219,0.00646987429191214,0.00169197298054312,"Post-Crisis"
"2013-09-01","September",2013,"Customer Only Buy and Sell","Other",5805185.52360515,0.000923666192122568,0.00636417336929419,0.000379431861854233,"Post-Crisis"
"2013-09-01","September",2013,"Customer Only Buy and Sell","Short Note",3421118.09399478,0.00171174835604366,0.0061650530382776,0.000623701300816186,"Post-Crisis"
"2013-09-01","September",2013,"Customer Only Buy and Sell","Short Variable",5916147.32753001,0.0202189682055454,0.350150761339394,0.0204844351513493,"Post-Crisis"
"2013-09-01","September",2013,"Customer Sold Only","Bond",254790.520573275,0.97145627537725,0.565182867218615,0.960680307312607,"Post-Crisis"
"2013-09-01","September",2013,"Customer Sold Only","CP",13410572.2891566,0.00107064218330202,0.0255773368385203,0.000826002149595956,"Post-Crisis"
"2013-09-01","September",2013,"Customer Sold Only","Long Note",903759.177679883,0.00508050017170677,0.00707130803139751,0.00338859917996895,"Post-Crisis"
"2013-09-01","September",2013,"Customer Sold Only","Long Variable",673648.683937824,0.00140395531583944,0.00298758791268479,0.00192070379363879,"Post-Crisis"
"2013-09-01","September",2013,"Customer Sold Only","Other",4021194.5375,0.000474718703916934,0.00369611090616262,0.000398073325106485,"Post-Crisis"
"2013-09-01","September",2013,"Customer Sold Only","Short Note",1416206.89655172,0.000242409550936307,0.000471872454504754,0.000144301580351101,"Post-Crisis"
"2013-09-01","September",2013,"Customer Sold Only","Short Variable",5240920.04573171,0.0202714986970487,0.395012916638115,0.0326420126587317,"Post-Crisis"
"2013-09-01","September",2013,"Interdealer Only","Bond",172936.439444827,0.985072082948654,0.842291147635168,0.990510926963196,"Post-Crisis"
"2013-09-01","September",2013,"Interdealer Only","CP",3646371.42857143,0.000213053050209502,0.00209603223424136,0.000116901638960978,"Post-Crisis"
"2013-09-01","September",2013,"Interdealer Only","Long Note",709803.071633238,0.00566721113557276,0.00813696232214055,0.00233135268556465,"Post-Crisis"
"2013-09-01","September",2013,"Interdealer Only","Long Variable",528774.840125392,0.00119309708117321,0.00277032342092889,0.00106547493795863,"Post-Crisis"
"2013-09-01","September",2013,"Interdealer Only","Other",3318265.30612245,0.00028407073361267,0.00267039923153722,0.00016366229454537,"Post-Crisis"
"2013-09-01","September",2013,"Interdealer Only","Short Note",1019137.93103448,0.000624955613947873,0.000970800446361603,0.000193722715992478,"Post-Crisis"
"2013-09-01","September",2013,"Interdealer Only","Short Variable",5106486.93995244,0.00694552943682977,0.141064334709622,0.00561795876378187,"Post-Crisis"
"2013-09-01","September",2013,"Total Customer and Interdealer","Bond",186658.218642153,0.960050032538053,0.609266320496908,0.97700972004646,"Post-Crisis"
"2013-09-01","September",2013,"Total Customer and Interdealer","CP",15958024.0083507,0.00513002543884114,0.0559126502475992,0.00104874473575026,"Post-Crisis"
"2013-09-01","September",2013,"Total Customer and Interdealer","Long Note",1110776.23047825,0.010598108567227,0.0150352660651122,0.00405157021608739,"Post-Crisis"
"2013-09-01","September",2013,"Total Customer and Interdealer","Long Variable",1136783.8910162,0.00134377931594027,0.00564602940525404,0.00148663397823472,"Post-Crisis"
"2013-09-01","September",2013,"Total Customer and Interdealer","Other",5373061.08865248,0.000929658646247982,0.00554161489071536,0.000308711915951539,"Post-Crisis"
"2013-09-01","September",2013,"Total Customer and Interdealer","Short Note",3105211.40589569,0.00171564277443946,0.00500835629667468,0.000482772889839109,"Post-Crisis"
"2013-09-01","September",2013,"Total Customer and Interdealer","Short Variable",5820652.7078045,0.0202327527192515,0.303589762597736,0.0156118462176769,"Post-Crisis"
"2013-10-01","October",2013,"Customer Bought Only","Bond",165841.899980843,0.959380099302786,0.507470691759606,0.972146504163754,"Post-Crisis"
"2013-10-01","October",2013,"Customer Bought Only","CP",16685843.1876607,0.00511348266564281,0.0988304540827871,0.00188173148320591,"Post-Crisis"
"2013-10-01","October",2013,"Customer Bought Only","Long Note",1111411.32262997,0.0123997591602021,0.0221347995045071,0.0063272616453299,"Post-Crisis"
"2013-10-01","October",2013,"Customer Bought Only","Long Variable",2282642.93785311,0.00136126842293563,0.0153795733957582,0.0021405300290967,"Post-Crisis"
"2013-10-01","October",2013,"Customer Bought Only","Other",4531192.4845815,0.000811525405980855,0.00783071475617912,0.000549039905768305,"Post-Crisis"
"2013-10-01","October",2013,"Customer Bought Only","Short Note",3093935.15167095,0.00209425911220866,0.00916270794659213,0.000940865741602955,"Post-Crisis"
"2013-10-01","October",2013,"Customer Bought Only","Short Variable",6729112.22624981,0.0188396059302437,0.33919105855457,0.0160140670312421,"Post-Crisis"
"2013-10-01","October",2013,"Customer Only Buy and Sell","Bond",185369.634370513,0.95867116659212,0.508952154420126,0.967866575840729,"Post-Crisis"
"2013-10-01","October",2013,"Customer Only Buy and Sell","CP",16385919.0101237,0.00478184849347375,0.0663897041525948,0.00142825929091505,"Post-Crisis"
"2013-10-01","October",2013,"Customer Only Buy and Sell","Long Note",1036219.3709726,0.0118489000935225,0.0156837080973383,0.00533548830723159,"Post-Crisis"
"2013-10-01","October",2013,"Customer Only Buy and Sell","Long Variable",1728427.63608563,0.00135811003130972,0.0103035554839901,0.00210142086897287,"Post-Crisis"
"2013-10-01","October",2013,"Customer Only Buy and Sell","Other",4402951.42528736,0.000902695889074127,0.00698314896545715,0.000559093625690031,"Post-Crisis"
"2013-10-01","October",2013,"Customer Only Buy and Sell","Short Note",2874433.11374408,0.00196803968608954,0.00552831558302274,0.000677981350693083,"Post-Crisis"
"2013-10-01","October",2013,"Customer Only Buy and Sell","Short Variable",6178826.23058412,0.0204692392144106,0.38615941329747,0.0220311807157684,"Post-Crisis"
"2013-10-01","October",2013,"Customer Sold Only","Bond",224515.582373243,0.971390715477476,0.51116179104426,0.959399388478709,"Post-Crisis"
"2013-10-01","October",2013,"Customer Sold Only","CP",14283747.7477477,0.000893120031406419,0.0180035577647098,0.000531133515481824,"Post-Crisis"
"2013-10-01","October",2013,"Customer Sold Only","Long Note",757209.235460993,0.00495632544901364,0.00606175256731559,0.00337341557130348,"Post-Crisis"
"2013-10-01","October",2013,"Customer Sold Only","Long Variable",568899.1678487,0.00142310334674649,0.0027325546201119,0.00202404934278209,"Post-Crisis"
"2013-10-01","October",2013,"Customer Sold Only","Other",4162366.95867769,0.00060849936205712,0.00571898452685801,0.000578983381741448,"Post-Crisis"
"2013-10-01","October",2013,"Customer Sold Only","Short Note",286969.696969697,0.000255177151830405,0.000107533347313271,0.000157904558656759,"Post-Crisis"
"2013-10-01","October",2013,"Customer Sold Only","Short Variable",5665086.30146644,0.0204730591814702,0.456213826129432,0.0339351251513252,"Post-Crisis"
"2013-10-01","October",2013,"Interdealer Only","Bond",159768.428927195,0.984328900964692,0.885653328328811,0.989747930456569,"Post-Crisis"
"2013-10-01","October",2013,"Interdealer Only","CP",3551080,0.000192115049469625,0.00168346592331261,8.46439030996597e-05,"Post-Crisis"
"2013-10-01","October",2013,"Interdealer Only","Long Note",628372.158305463,0.00671030422790334,0.0106884133813046,0.00303702324321579,"Post-Crisis"
"2013-10-01","October",2013,"Interdealer Only","Long Variable",980195.241192412,0.00119385780741839,0.00685871600535369,0.00124934400975098,"Post-Crisis"
"2013-10-01","October",2013,"Interdealer Only","Other",758611.263157895,0.00059006765194242,0.00109329344315674,0.000257317465422966,"Post-Crisis"
"2013-10-01","October",2013,"Interdealer Only","Short Note",677801.314606742,0.000727292687277867,0.00114392164655944,0.000301332295034789,"Post-Crisis"
"2013-10-01","October",2013,"Interdealer Only","Short Variable",3115734.73282443,0.00625746161129636,0.0928788612715021,0.0053224086269066,"Post-Crisis"
"2013-10-01","October",2013,"Total Customer and Interdealer","Bond",177005.484369028,0.958519443250999,0.581945096247011,0.974908230740986,"Post-Crisis"
"2013-10-01","October",2013,"Total Customer and Interdealer","CP",16034856.6739606,0.0047746820256325,0.053851652747288,0.000995869429968261,"Post-Crisis"
"2013-10-01","October",2013,"Total Customer and Interdealer","Long Note",949486.571123755,0.0118759069058601,0.0147157757364374,0.00459581756630867,"Post-Crisis"
"2013-10-01","October",2013,"Total Customer and Interdealer","Long Variable",1563789.73881932,0.00136187874415324,0.00963605300435082,0.00182721338518247,"Post-Crisis"
"2013-10-01","October",2013,"Total Customer and Interdealer","Other",3749720.64150943,0.00102951547921108,0.00584187861302591,0.000461978816527946,"Post-Crisis"
"2013-10-01","October",2013,"Total Customer and Interdealer","Short Note",2491849.49315068,0.00197796674746066,0.0046787567450989,0.000556771639730614,"Post-Crisis"
"2013-10-01","October",2013,"Total Customer and Interdealer","Short Variable",5863799.74484789,0.0204606068466833,0.329330786906788,0.0166541184212964,"Post-Crisis"
"2013-11-01","November",2013,"Customer Bought Only","Bond",158618.108998975,0.959476985018002,0.502132496882808,0.971606400729325,"Post-Crisis"
"2013-11-01","November",2013,"Customer Bought Only","CP",16376061.6438356,0.00439394525957183,0.0876766096286294,0.00164323277911744,"Post-Crisis"
"2013-11-01","November",2013,"Customer Bought Only","Long Note",1098479.19444444,0.0121075451976308,0.0242901711713496,0.00678677647813572,"Post-Crisis"
"2013-11-01","November",2013,"Customer Bought Only","Long Variable",794390.356622998,0.00154852696372576,0.00500324922380779,0.00193304951927,"Post-Crisis"
"2013-11-01","November",2013,"Customer Bought Only","Other",9287494.67532467,0.000919437884712168,0.0131123560891972,0.000433318232849461,"Post-Crisis"
"2013-11-01","November",2013,"Customer Bought Only","Short Note",6414242.9043659,0.00240021679377492,0.0282847220238833,0.00135341603896488,"Post-Crisis"
"2013-11-01","November",2013,"Customer Bought Only","Short Variable",6414713.88359605,0.0191533428825829,0.339500394980325,0.0162438062223373,"Post-Crisis"
"2013-11-01","November",2013,"Customer Only Buy and Sell","Bond",174649.742941479,0.958591539205502,0.503613708090472,0.967198551269348,"Post-Crisis"
"2013-11-01","November",2013,"Customer Only Buy and Sell","CP",16070282.8282828,0.00407457821399147,0.0630260365359157,0.0013154747668022,"Post-Crisis"
"2013-11-01","November",2013,"Customer Only Buy and Sell","Long Note",1023641.90535534,0.0115879213382527,0.0171997247232651,0.00563585076859413,"Post-Crisis"
"2013-11-01","November",2013,"Customer Only Buy and Sell","Long Variable",737518.076779026,0.00151341476519683,0.00445766229782625,0.00202731176182504,"Post-Crisis"
"2013-11-01","November",2013,"Customer Only Buy and Sell","Other",5938523.3778626,0.000931332163198051,0.00880527661790031,0.000497336780522621,"Post-Crisis"
"2013-11-01","November",2013,"Customer Only Buy and Sell","Short Note",6210674.14619883,0.00226564458931834,0.0180309808042845,0.000973793009191239,"Post-Crisis"
"2013-11-01","November",2013,"Customer Only Buy and Sell","Short Variable",5775453.31507431,0.0210355697245406,0.384866610930336,0.022351681643717,"Post-Crisis"
"2013-11-01","November",2013,"Customer Sold Only","Bond",208359.518791865,0.970558024250273,0.506003000215561,0.958059378445706,"Post-Crisis"
"2013-11-01","November",2013,"Customer Sold Only","CP",14431981.6513761,0.00094902083379854,0.0232630237632626,0.000635905932593971,"Post-Crisis"
"2013-11-01","November",2013,"Customer Sold Only","Long Note",699570.91561939,0.00475626911997856,0.00576236334352774,0.00324953765554901,"Post-Crisis"
"2013-11-01","November",2013,"Customer Sold Only","Long Variable",634968.847769029,0.00155192818703526,0.00357759432436364,0.0022227537643881,"Post-Crisis"
"2013-11-01","November",2013,"Customer Sold Only","Other",1163138.37962963,0.000524752696335663,0.00185767116524524,0.000630071933212375,"Post-Crisis"
"2013-11-01","November",2013,"Customer Sold Only","Short Note",3150781.25,0.00030145367661836,0.00149101471307414,0.000186687980211074,"Post-Crisis"
"2013-11-01","November",2013,"Customer Sold Only","Short Variable",5160583.06147951,0.0213585512359601,0.458045332474965,0.0350156642883396,"Post-Crisis"
"2013-11-01","November",2013,"Interdealer Only","Bond",146645.149716451,0.984784921720626,0.864518259850776,0.98934355327022,"Post-Crisis"
"2013-11-01","November",2013,"Interdealer Only","CP",2037692.30769231,0.000167198662410701,0.00126426710124525,0.000104121614045205,"Post-Crisis"
"2013-11-01","November",2013,"Interdealer Only","Long Note",547685.548941799,0.00632314941480468,0.00988052361162791,0.00302753616223749,"Post-Crisis"
"2013-11-01","November",2013,"Interdealer Only","Long Variable",666850.224409449,0.00126158990728074,0.00404193105408521,0.00101718807567239,"Post-Crisis"
"2013-11-01","November",2013,"Interdealer Only","Other",118657.230769231,0.000364797081623347,0.000220859301406936,0.000312364842135614,"Post-Crisis"
"2013-11-01","November",2013,"Interdealer Only","Short Note",679338.594339623,0.000790393676850585,0.00171837931588441,0.000424495811107373,"Post-Crisis"
"2013-11-01","November",2013,"Interdealer Only","Short Variable",3441902.84524636,0.00630794953640371,0.118355779764974,0.00577074022458231,"Post-Crisis"
"2013-11-01","November",2013,"Total Customer and Interdealer","Bond",165505.28398978,0.958592815974019,0.572797414193257,0.974319844845038,"Post-Crisis"
"2013-11-01","November",2013,"Total Customer and Interdealer","CP",15562845.6189152,0.00405952784568441,0.0511865956529588,0.00092593308040808,"Post-Crisis"
"2013-11-01","November",2013,"Total Customer and Interdealer","Long Note",927045.125369127,0.0115897289484485,0.0157966682748361,0.00479708028445076,"Post-Crisis"
"2013-11-01","November",2013,"Total Customer and Interdealer","Long Variable",723940.440998487,0.00151674666761835,0.00437796857258937,0.00170248057343461,"Post-Crisis"
"2013-11-01","November",2013,"Total Customer and Interdealer","Other",4603377.61470588,0.000954658196677433,0.00715968417028171,0.000437854307842486,"Post-Crisis"
"2013-11-01","November",2013,"Total Customer and Interdealer","Short Note",5263466.44264943,0.00225727592298496,0.014903931778051,0.000797152401630878,"Post-Crisis"
"2013-11-01","November",2013,"Total Customer and Interdealer","Short Variable",5521015.79789649,0.0210292464445674,0.333777737358026,0.017019654507195,"Post-Crisis"
"2013-12-01","December",2013,"Customer Bought Only","Bond",155023.359839462,0.961106386787808,0.504632821998497,0.972021022990083,"Post-Crisis"
"2013-12-01","December",2013,"Customer Bought Only","CP",16202629.6791444,0.00513807456474063,0.103151074111395,0.00190101506071557,"Post-Crisis"
"2013-12-01","December",2013,"Customer Bought Only","Long Note",1029252.58340215,0.0112249921675693,0.0212169403438983,0.00615542577146139,"Post-Crisis"
"2013-12-01","December",2013,"Customer Bought Only","Long Variable",1229353.53535354,0.00153068075012308,0.00725097954247125,0.00176123454154531,"Post-Crisis"
"2013-12-01","December",2013,"Customer Bought Only","Other",3134012.85611511,0.000814572796849125,0.00370767983227617,0.000353263493903028,"Post-Crisis"
"2013-12-01","December",2013,"Customer Bought Only","Short Note",4001871.03696099,0.00221993465514926,0.0165874146421214,0.00123769296065305,"Post-Crisis"
"2013-12-01","December",2013,"Customer Bought Only","Short Variable",6189180.96196319,0.0179653582777604,0.343453089529342,0.0165703451816384,"Post-Crisis"
"2013-12-01","December",2013,"Customer Only Buy and Sell","Bond",167650.187786409,0.961477825193354,0.512884088380786,0.968567249026161,"Post-Crisis"
"2013-12-01","December",2013,"Customer Only Buy and Sell","CP",15827104.9030787,0.00474614324273015,0.0730447551771736,0.00146117473783826,"Post-Crisis"
"2013-12-01","December",2013,"Customer Only Buy and Sell","Long Note",1073417.11436083,0.0105488192421028,0.0171893094967165,0.00506995978020733,"Post-Crisis"
"2013-12-01","December",2013,"Customer Only Buy and Sell","Long Variable",1025361.48157895,0.00150225751335111,0.00615134115396797,0.0018993605486153,"Post-Crisis"
"2013-12-01","December",2013,"Customer Only Buy and Sell","Other",2011022.82879377,0.00091621199990095,0.00271980700209899,0.000428189176310642,"Post-Crisis"
"2013-12-01","December",2013,"Customer Only Buy and Sell","Short Note",4063631.65057915,0.00205528637815619,0.0110772525565942,0.000863042775598882,"Post-Crisis"
"2013-12-01","December",2013,"Customer Only Buy and Sell","Short Variable",5496661.1728954,0.018753456430405,0.376933446232663,0.0217110239552684,"Post-Crisis"
"2013-12-01","December",2013,"Customer Sold Only","Bond",191933.867914377,0.973238304166129,0.526250139200435,0.961993537401803,"Post-Crisis"
"2013-12-01","December",2013,"Customer Sold Only","CP",13649643.4108527,0.00101249739430818,0.0242761698202557,0.000624008358809644,"Post-Crisis"
"2013-12-01","December",2013,"Customer Sold Only","Long Note",1245665.89694042,0.00475476717523153,0.0106650359983155,0.00300394721566503,"Post-Crisis"
"2013-12-01","December",2013,"Customer Sold Only","Long Variable",709105.344519016,0.00155845187163121,0.0043700603295458,0.0021622615223869,"Post-Crisis"
"2013-12-01","December",2013,"Customer Sold Only","Other",688178.644067797,0.000704777597998829,0.00111957282715592,0.000570798343717348,"Post-Crisis"
"2013-12-01","December",2013,"Customer Sold Only","Short Note",5033870.96774194,0.000258087571098163,0.00215145825455354,0.000149955497078286,"Post-Crisis"
"2013-12-01","December",2013,"Customer Sold Only","Short Variable",4803184.13024113,0.0184731142236031,0.431167563569739,0.0314954916605394,"Post-Crisis"
"2013-12-01","December",2013,"Interdealer Only","Bond",130369.902592163,0.985151557480095,0.865257420564244,0.990312223982503,"Post-Crisis"
"2013-12-01","December",2013,"Interdealer Only","CP",1862051.28205128,0.000279368626903199,0.00170583942249935,0.000136694379407517,"Post-Crisis"
"2013-12-01","December",2013,"Interdealer Only","Long Note",671064.641025641,0.00597848861572845,0.0116805815629692,0.00259719320874283,"Post-Crisis"
"2013-12-01","December",2013,"Interdealer Only","Long Variable",398715.896551724,0.00122922195837407,0.00271608558892014,0.00101644538533795,"Post-Crisis"
"2013-12-01","December",2013,"Interdealer Only","Other",158628.133333333,0.000572705685151558,0.000335354876097129,0.000315448567863502,"Post-Crisis"
"2013-12-01","December",2013,"Interdealer Only","Short Note",1757064.50505051,0.000935884900125716,0.00408606059154995,0.000346993424649852,"Post-Crisis"
"2013-12-01","December",2013,"Interdealer Only","Short Variable",3230863.78737542,0.00585277273362201,0.11421865739372,0.00527500105149523,"Post-Crisis"
"2013-12-01","December",2013,"Total Customer and Interdealer","Bond",155457.150674862,0.961453581251338,0.577377752865032,0.975573398380594,"Post-Crisis"
"2013-12-01","December",2013,"Total Customer and Interdealer","CP",15232522.9257642,0.00473492646453334,0.0599878417358453,0.00103443213515375,"Post-Crisis"
"2013-12-01","December",2013,"Total Customer and Interdealer","Long Note",994626.632663848,0.01056506200695,0.0161810661972232,0.00427324366749105,"Post-Crisis"
